flight_number,airline,origin,destination,date,departure,arrival,class,seat_no,attribute,seat_price,status,pnr,ticket_number
VN188,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-12,11:30,12:50,business,3D,Aisle,4250000,occupied,YPZV8G,7389899177536
VN188,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-12,11:30,12:50,business,3F,Window,4250000,available,,
VN188,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-12,11:30,12:50,business,4A,Window,4250000,occupied,5DE7NW,7385386075845
VN188,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-12,11:30,12:50,business,4C,Aisle,4250000,occupied,FYNKBL,7386908216060
VN188,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-12,11:30,12:50,business,4D,Aisle,4250000,available,,
VN188,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-12,11:30,12:50,business,4F,Window,4250000,occupied,B8NT6T,7384572608244
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,10A,Window,1950000,occupied,ZKEOCU,7387443193920
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,10B,Middle,1800000,occupied,8OD8Z2,7383512483587
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,10C,Aisle,1950000,occupied,EZ61KS,7380634875965
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,10D,Aisle,1950000,occupied,LLQWF2,7388103827726
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,10E,Middle,1800000,occupied,RN9U9Z,7388013986061
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,10F,Window,1950000,occupied,TYERO7,7388072009106
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,11A,Window,1950000,occupied,CPKOXU,7381811128756
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,11B,Middle,1800000,available,,
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,11C,Aisle,1950000,occupied,4JPKY4,7384540943702
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,11D,Aisle,1950000,occupied,D2X1NZ,7382402247166
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,11E,Middle,1800000,occupied,ALQ6KT,7389290857117
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,11F,Window,1950000,occupied,OFS85D,7383882428064
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,12A,Window,1950000,occupied,H1VEKE,7383986601999
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,12B,Middle,1800000,occupied,RORKUH,7387143710512
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,12C,Aisle,1950000,occupied,DLAOHH,7388892288499
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,12D,Aisle,1950000,occupied,GN0257,7384280858877
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,12E,Middle,1800000,occupied,VRYTKP,7380479608017
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,12F,Window,1950000,available,,
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,13A,Window,1950000,occupied,DBFF9H,7389340858799
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,13B,Middle,1800000,occupied,6L120T,7384143570425
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,13C,Aisle,1950000,occupied,PXLU5V,7382414772338
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,13D,Aisle,1950000,occupied,3YODB8,7388485882096
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,13E,Middle,1800000,occupied,01UTH5,7383453418770
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,13F,Window,1950000,occupied,MV2Z2Y,7385451626579
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,14A,Window,1950000,occupied,U5IM09,7389426663866
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,14B,Middle,1800000,occupied,SOLP5S,7386063979911
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,14C,Aisle,1950000,occupied,AFLI3L,7385718316213
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,14D,Aisle,1950000,occupied,FTUK8K,7382023723296
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,14E,Middle,1800000,occupied,I47ZT5,7383864481634
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,14F,Window,1950000,occupied,4YU450,7385969417940
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,15A,Window,1950000,occupied,XOAQ3D,7387104301610
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,15B,Middle,1800000,occupied,BRY2K3,7383753882704
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,15C,Aisle,1950000,occupied,7MTXPB,7388171315710
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,15D,Aisle,1950000,occupied,4PIGTT,7384210254919
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,15E,Middle,1800000,available,,
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,15F,Window,1950000,occupied,TB18M6,7383673987886
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,16A,Window,1950000,occupied,EV3CST,7383118959053
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,16B,Middle,1800000,occupied,8SZA1C,7386237117867
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,16C,Aisle,1950000,occupied,JSU7IR,7383548166362
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,16D,Aisle,1950000,occupied,XY4H2F,7380632252119
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,16E,Middle,1800000,occupied,64NT7W,7381324185982
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,16F,Window,1950000,occupied,R6PE4J,7387793656386
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,17A,Window,1950000,occupied,KEML2U,7388834647189
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,17B,Middle,1800000,occupied,822R4T,7381356161995
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,17C,Aisle,1950000,occupied,3M52O3,7386708491997
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,17D,Aisle,1950000,occupied,WSKWJU,7384530072429
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,17E,Middle,1800000,occupied,KDPU1G,7388540908907
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,17F,Window,1950000,occupied,NCXRE7,7385795774248
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,18A,Window,1950000,occupied,1AGZHO,7385444279836
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,18B,Middle,1800000,occupied,Z33DC2,7388279346420
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,18C,Aisle,1950000,occupied,F0M0XR,7382110759065
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,18D,Aisle,1950000,occupied,SSAZ3J,7386394183640
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,18E,Middle,1800000,available,,
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,18F,Window,1950000,occupied,2G2BSC,7389501921390
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,19A,Window,1950000,occupied,2S2YV2,7388286121891
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,19B,Middle,1800000,occupied,DL3UB7,7387529504853
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,19C,Aisle,1950000,occupied,VKZWVV,7387012906747
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,19D,Aisle,1950000,occupied,RUIEFB,7384279519332
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,19E,Middle,1800000,occupied,CEWWW2,7380244099546
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,19F,Window,1950000,occupied,TXL40K,7383062247072
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,20A,Window,1950000,occupied,8A0CYF,7388806745468
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,20B,Middle,1800000,occupied,OTN3P2,7381690235283
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,20C,Aisle,1950000,occupied,6KKGET,7381926150151
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,20D,Aisle,1950000,occupied,K3W0QH,7388191314648
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,20E,Middle,1800000,occupied,27JFCB,7389737491768
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,20F,Window,1950000,occupied,URA04D,7381178935538
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,21A,Window,1950000,occupied,I4XHYI,7382879725365
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,21B,Middle,1800000,occupied,WKDYX0,7386876264970
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,21C,Aisle,1950000,occupied,2WJP7M,7382569276175
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,21D,Aisle,1950000,occupied,2BTQXF,7388056678177
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,21E,Middle,1800000,occupied,7TKOH7,7389296375117
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,21F,Window,1950000,occupied,UUJI13,7389439317485
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,22A,Window,1950000,occupied,JWPIE9,7384082832185
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,22B,Middle,1800000,occupied,DC36GX,7385258158843
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,22C,Aisle,1950000,occupied,5SJOAO,7382230740118
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,22D,Aisle,1950000,occupied,ENJOP5,7380369946807
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,22E,Middle,1800000,occupied,6USKMJ,7383306155169
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,22F,Window,1950000,occupied,U8V8PL,7385121901515
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,23A,Window,1950000,occupied,VRIK1Z,7384948571951
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,23B,Middle,1800000,occupied,LJI9MB,7389612894966
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,23C,Aisle,1950000,occupied,X4DRXS,7387955496527
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,23D,Aisle,1950000,occupied,QYVIF6,7382664910176
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,23E,Middle,1800000,occupied,WK1IKD,7387030612990
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,23F,Window,1950000,occupied,4RPRCR,7385809005650
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,24A,Window,1950000,occupied,E16AR0,7385745780935
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,24B,Middle,1800000,occupied,ZA44M8,7384552686454
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,24C,Aisle,1950000,occupied,RF4NZZ,7385286253118
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,24D,Aisle,1950000,occupied,77HRSO,7386999613291
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,24E,Middle,1800000,occupied,2BASBI,7382108088183
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,24F,Window,1950000,occupied,IBGCKF,7388589234932
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,25A,Window,1950000,occupied,VGSG4O,7382381315403
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,25B,Middle,1800000,occupied,BEUP22,7386925243883
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,25C,Aisle,1950000,occupied,OTZEM2,7381720306180
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,25D,Aisle,1950000,occupied,M4GPKA,7381652152473
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,25E,Middle,1800000,available,,
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,25F,Window,1950000,occupied,U29Y9O,7381547425580
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,26A,Window,1950000,occupied,I414TI,7380249800887
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,26B,Middle,1800000,occupied,J0LL6F,7380292856101
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,26C,Aisle,1950000,occupied,FM48KC,7388287365574
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,26D,Aisle,1950000,occupied,46YX0Q,7381982569284
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,26E,Middle,1800000,occupied,Y3PN67,7381329391985
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,26F,Window,1950000,occupied,XRYQWM,7388749007063
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,27A,Window,1950000,occupied,KPYSX5,7388594228326
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,27B,Middle,1800000,occupied,GUT064,7386310911728
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,27C,Aisle,1950000,occupied,XJWHGD,7389490829938
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,27D,Aisle,1950000,occupied,ZDGM5B,7386363515984
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,27E,Middle,1800000,available,,
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,27F,Window,1950000,available,,
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,28A,Window,1950000,occupied,L0DW3A,7384007680959
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,28B,Middle,1800000,occupied,KK32MF,7381381651254
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,28C,Aisle,1950000,occupied,7VPN03,7384030914290
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,28D,Aisle,1950000,occupied,UKFDWZ,7380386784947
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,28E,Middle,1800000,occupied,7T4OIH,7381385369304
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,28F,Window,1950000,occupied,B72D8J,7387012777083
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,29A,Window,1950000,occupied,VA4LS8,7385983809776
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,29B,Middle,1800000,occupied,8YZJOW,7380749304527
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,29C,Aisle,1950000,occupied,AXUTAX,7385171282120
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,29D,Aisle,1950000,occupied,UJP5I0,7388641561168
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,29E,Middle,1800000,occupied,ALMPOA,7387452903412
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,29F,Window,1950000,occupied,D8OXPN,7388150105529
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,30A,Window,1950000,occupied,ONPRP7,7386263457042
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,30B,Middle,1800000,occupied,WWDSTI,7387776689593
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,30C,Aisle,1950000,occupied,KCNQFD,7382583532886
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,30D,Aisle,1950000,occupied,1PZUV8,7387710211483
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,30E,Middle,1800000,occupied,IO5SW1,7386967017032
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,30F,Window,1950000,occupied,3F6LE4,7384977587319
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,31A,Window,1950000,occupied,H7MP0Y,7380185049107
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,31B,Middle,1800000,occupied,MWBAH0,7389182746231
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,31C,Aisle,1950000,available,,
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,31D,Aisle,1950000,occupied,X7Y5NZ,7380920677460
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,31E,Middle,1800000,occupied,93AF8L,7380791281798
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,31F,Window,1950000,occupied,VIB2KA,7382641820642
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,32A,Window,1950000,occupied,YOZXSN,7387544794892
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,32B,Middle,1800000,occupied,RY2AJW,7384019799956
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,32C,Aisle,1950000,occupied,OOR5Z2,7387678307830
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,32D,Aisle,1950000,occupied,DHOJ8U,7384890459340
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,32E,Middle,1800000,occupied,SCY4D0,7386331632673
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,32F,Window,1950000,occupied,6KN9ZF,7385600918762
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,33A,Window,1950000,occupied,EYRFKE,7384693198012
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,33B,Middle,1800000,occupied,UN3H8O,7388338671954
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,33C,Aisle,1950000,occupied,8F77R1,7387806922951
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,33D,Aisle,1950000,occupied,ITRICW,7385617958881
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,33E,Middle,1800000,available,,
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,33F,Window,1950000,occupied,UDAQ4E,7381208084079
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,34A,Window,1950000,occupied,2DQ8EH,7385002562298
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,34B,Middle,1800000,occupied,1DVH3H,7385432339977
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,34C,Aisle,1950000,occupied,DVC6AO,7385489865442
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,34D,Aisle,1950000,available,,
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,34E,Middle,1800000,occupied,MW5RXM,7386659144007
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,34F,Window,1950000,occupied,VI127W,7389639438298
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,35A,Window,1950000,occupied,FBVPSY,7380398182537
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,35B,Middle,1800000,occupied,3P9F01,7386897316079
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,35C,Aisle,1950000,occupied,EINA5O,7385295401138
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,35D,Aisle,1950000,occupied,D2LQ87,7385332241516
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,35E,Middle,1800000,occupied,0JVDJM,7386944415402
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,35F,Window,1950000,occupied,KGZIJE,7381241988987
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,36A,Window,1950000,occupied,XGQ4VQ,7383874877723
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,36B,Middle,1800000,occupied,MT3WOT,7383921059683
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,36C,Aisle,1950000,occupied,QDZ70S,7386744401298
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,36D,Aisle,1950000,occupied,7043V0,7381726196441
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,36E,Middle,1800000,occupied,QQY9DT,7387906887790
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,36F,Window,1950000,occupied,J4TKVY,7386455340860
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,37A,Window,1950000,occupied,KSJWUM,7388175981115
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,37B,Middle,1800000,occupied,JNO43P,7389849035433
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,37C,Aisle,1950000,available,,
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,37D,Aisle,1950000,occupied,H5HTV9,7380519753152
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,37E,Middle,1800000,occupied,NLH865,7383503742016
VN164,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-13,22:45,00:05,economy,37F,Window,1950000,available,,
VN166,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-14,10:00,11:20,business,1A,Window,4000000,available,,
VN166,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-14,10:00,11:20,business,1C,Aisle,4000000,occupied,1JGLST,7380829007893
VN166,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-14,10:00,11:20,business,1D,Aisle,4000000,occupied,KAUBEB,7384714703773
VN166,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-14,10:00,11:20,business,1F,Window,4000000,occupied,069R39,7382185288213
VN166,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-14,10:00,11:20,business,2A,Window,4000000,available,,
VN166,Vietnam Airlines,Đà Nẵng,Hà Nội,2026-04-14,10:00,11:20,business,2C,Aisle,4000000,occupied,SN1HD7,7380500563481
